"","Sample_ID","Sample_date","Sample_site","Water_body","Depth_m","Surface_temp","Latitude","Longitude","Year","Month","Day","DOY","Time","Sm_cladocerans","Lg_cladocerans","Cyclopoids","Calanoids","Rotifers","Nauplii","Veligers","Leptodora","TotalZP"
"371","20080603-1319_15m","2008-06-03","1319_15m","Central Erie",15,15.48,41.841111,-81.145556,2008,6,3,155,2008.42076502732,10.4317700621101,1.76195256747084,88.1083818115085,466.233368275601,23.3333970436962,0.580226801554077,0,0.0501657603862547,590.499262322327
"372","20080603-1320_10m","2008-06-03","1320_10m","Central Erie",10,16.71,41.823056,-81.145556,2008,6,3,155,2008.42076502732,8.5683002620141,2.07314351092739,164.880492056625,401.117490943427,12.2438017415906,1.11228471367225,0.146066186306112,0,590.141579414562
"373","20080625-1279_20m","2008-06-25","1279_20m","Central Erie",20,20.34,41.85916667,-81.33722222,2008,6,25,177,2008.48087431694,1.6101856276523,113.169575890105,103.967728791385,492.499028819818,115.241434392387,5.26881778302751,0,0.156615912820131,831.913387217195
"374","20080625-1280_15m","2008-06-25","1280_15m","Central Erie",15,21.38,41.812222,-81.310556,2008,6,25,177,2008.48087431694,3.36550894707925,9.90494264468031,62.8859950773493,1045.49237642431,362.596967256187,4.54254048204479,0,0,1488.78833083165
"375","20080625-1281_10m","2008-06-25","1281_10m","Central Erie",10,21.38,41.750278,-81.310556,2008,6,25,177,2008.48087431694,17.8754525661021,40.115290387291,86.4768096433206,1722.54468099168,663.61868699802,5.83205116405632,0,0,2536.46297175047
"376","20080625-1281_5m","2008-06-25","1281_5m","Central Erie",5,22.24,41.765278,-81.310556,2008,6,25,177,2008.48087431694,24.9237233619482,0,6.88453174297883,2.54662727727102,2.29509103513502,0.940592622242087,0,0,37.5905660395752
"377","20080625-1310_5m","2008-06-25","1310_5m","Central Erie",5,22.17,41.788611,-81.213333,2008,6,25,177,2008.48087431694,159.509828077446,2.14932796216032,193.040206304362,54.1365632337795,4.8662499150512,1.68103390186539,0,0,415.383209394665
"378","20080625-1318_20m","2008-06-25","1318_20m","Central Erie",20,20.48,41.884167,-81.145556,2008,6,25,177,2008.48087431694,10.9846259519501,54.4537270996318,104.975036939539,521.390922448294,334.503944645028,4.03235351622965,0,0,1030.34061060067
"379","20080625-1319_15m","2008-06-25","1319_15m","Central Erie",15,21.16,41.841111,-81.145556,2008,6,25,177,2008.48087431694,1.99922450607053,18.970876114372,112.184069087352,591.440391013878,217.350958858923,1.09054957555426,0,0,943.03606915615
"380","20080625-1320_10m","2008-06-25","1320_10m","Central Erie",10,21.87,41.823056,-81.145556,2008,6,25,177,2008.48087431694,11.4287357640702,103.073678617582,366.161250114623,834.175218308014,173.415189524259,3.0852668239762,0,0.16875417590613,1491.50809332843
"381","20080702-1279_20m","2008-07-02","1279_20m","Central Erie",20,19.96,41.85916667,-81.33722222,2008,7,2,184,2008.5,0.641731333728109,4.32798101538606,7.6937210214394,74.4957050650636,55.6645786729257,1.07898156569264,0,0,143.902698674236
"382","20080702-1280_15m","2008-07-02","1280_15m","Central Erie",15,21.07,41.812222,-81.310556,2008,7,2,184,2008.5,0.432463654069801,31.7740378778662,6.32390064480039,228.239228886809,138.18819293092,5.78565923074972,0,0.709039867313832,411.452523092529
"383","20080702-1281_10m","2008-07-02","1281_10m","Central Erie",10,21.44,41.750278,-81.310556,2008,7,2,184,2008.5,1.33201164532698,92.1301357505493,34.4711854084855,886.593788495738,71.9642607870768,2.36328790746055,0,0,1088.85466999464
"384","20080702-1281_5m","2008-07-02","1281_5m","Central Erie",5,21.82,41.765278,-81.310556,2008,7,2,184,2008.5,3.53734887657384,6.71681617238499,54.3047432605069,164.622023086697,5.96539430706425,0.115274005144087,0,0,235.261599708371
"385","20080715-1279_20m","2008-07-15","1279_20m","Central Erie",20,22.48,41.85916667,-81.33722222,2008,7,15,197,2008.53551912568,16.7244065167495,39.4920036974028,58.7117512891248,120.641593722058,48.7324822657366,1.35198158400223,0.0350822448532461,0,285.689301319927
"386","20080715-1280_15m","2008-07-15","1280_15m","Central Erie",15,22.54,41.812222,-81.310556,2008,7,15,197,2008.53551912568,0.356558587825055,3.71229750119216,20.5392392311596,59.5420474684654,30.4093176872623,4.56905333511617,0,0,119.128513811021
"387","20080715-1281_10m","2008-07-15","1281_10m","Central Erie",10,23.33,41.750278,-81.310556,2008,7,15,197,2008.53551912568,2.65735585769979,28.3312206947251,60.0840972927453,226.287527251402,40.3947421857021,1.1157395159792,0,0,358.870682798253
"388","20080715-1281_5m","2008-07-15","1281_5m","Central Erie",5,24.04,41.765278,-81.310556,2008,7,15,197,2008.53551912568,8.34563033952493,3.8069135999858,100.392260746471,80.7246717257459,10.9254646613691,0.300288680108265,0.226611254754911,0,204.72184100796
"389","20080715-1310_5m","2008-07-15","1310_5m","Central Erie",5,24.03,41.788611,-81.213333,2008,7,15,197,2008.53551912568,7.55114121806002,8.40215498530357,177.954513475282,401.060333341423,7.81000487837406,0.384661552102848,0,0,603.162809450546
"390","20080715-1318_20m","2008-07-15","1318_20m","Central Erie",20,22.48,41.884167,-81.145556,2008,7,15,197,2008.53551912568,7.22372974908457,56.9426883071471,31.755853473626,166.139765988858,95.1334291516342,0.98070351667322,0.109961888324328,0,358.286132075348
"391","20080715-1319_15m","2008-07-15","1319_15m","Central Erie",15,23.1,41.841111,-81.145556,2008,7,15,197,2008.53551912568,2.79880633092468,20.8994900762249,35.7360833369023,158.720251704303,106.957627518867,4.25089032655617,0.0865768730438689,0,329.449726166822
"392","20080715-1320_10m","2008-07-15","1320_10m","Central Erie",10,23.74,41.823056,-81.145556,2008,7,15,197,2008.53551912568,6.85561790545688,8.72552245077625,169.171392245232,394.476318089989,21.4162504993495,1.22386125678188,0.075236140356876,0,601.944198587942
"393","20090601-1279_20m","2009-06-01","1279_20m","Central Erie",20,13.63,41.85916667,-81.33722222,2009,6,1,152,2009.41369863014,30.7013867342327,1.00528419957651,17.1889354721161,59.483482578363,57.6819763920706,0.653101465497212,20.7618782443129,0,187.476045086169
"394","20090601-1280_15m","2009-06-01","1280_15m","Central Erie",15,14.38,41.812222,-81.310556,2009,6,1,152,2009.41369863014,13.1031055701089,1.07977819136074,2.85901993432929,237.338292716076,1.65594578057939,0.439504833606443,5.69486508359273,0,262.170512109654
"395","20090601-1281_10m","2009-06-01","1281_10m","Central Erie",10,15.09,41.750278,-81.310556,2009,6,1,152,2009.41369863014,10.2407118787699,0.466370950113832,10.1268937416284,84.7717174399315,2.12790963599854,0.971303881524572,2.4289309991398,0,111.133838527107
"396","20090601-1281_5m","2009-06-01","1281_5m","Central Erie",5,15.26,41.765278,-81.310556,2009,6,1,152,2009.41369863014,11.6194699089329,0.219409445481981,6.96875973862915,247.457227777183,2.9182659127254,1.3359965992507,2.014693636587,1.79027992360071,274.324102942391
"397","20090601-1310_5m","2009-06-01","1310_5m","Central Erie",5,15.35,41.788611,-81.213333,2009,6,1,152,2009.41369863014,12.8520373410355,0.219823087502807,0.60685390993336,17.4146127840893,0.925422000165667,0.919527021380543,5.45916985397769,0,38.3974459980849
"398","20090601-1318_20m","2009-06-01","1318_20m","Central Erie",20,13.41,41.884167,-81.145556,2009,6,1,152,2009.41369863014,38.9344090346991,0.678981318503577,27.7404370872715,178.018827260505,143.219720036476,0.552713137924681,27.3254241225072,0,416.470511997887
"399","20090601-1319_15m","2009-06-01","1319_15m","Central Erie",15,14.28,41.841111,-81.145556,2009,6,1,152,2009.41369863014,33.4453361983363,1.34096774459489,10.183585816448,107.229277196923,7.06223720398637,0.956478793640134,7.18364208156777,0,167.401525035496
"400","20090601-1320_10m","2009-06-01","1320_10m","Central Erie",10,14.82,41.823056,-81.145556,2009,6,1,152,2009.41369863014,30.6210055675333,0.532531569027967,8.39514958209141,26.1731896443451,8.62611974962488,1.65114693246397,3.80147331116846,0,79.8006163562551
"401","20090611-1279_20m","2009-06-11","1279_20m","Central Erie",20,16.17,41.85916667,-81.33722222,2009,6,11,162,2009.44109589041,32.9341342064454,2.72149088458324,23.678207791925,78.7662602935077,168.033307983889,0.855389511149435,28.0335035963022,0,335.022294267801
"402","20090611-1280_15m","2009-06-11","1280_15m","Central Erie",15,17.19,41.812222,-81.310556,2009,6,11,162,2009.44109589041,162.255687351962,0.304995859912081,28.9024493418348,125.959698234593,118.061173604233,1.5191541726695,37.634134834742,0.806615908576497,475.443909308522
"403","20090611-1281_10m","2009-06-11","1281_10m","Central Erie",10,17.01,41.750278,-81.310556,2009,6,11,162,2009.44109589041,52.7023708837259,2.57019198326382,19.2579722659558,82.962307987699,31.4528880927062,1.86896562166296,20.9731980223783,0,211.787894857392
"404","20090611-1281_5m","2009-06-11","1281_5m","Central Erie",5,16.71,41.765278,-81.310556,2009,6,11,162,2009.44109589041,18.9446665950714,0,17.783417752425,69.4546382888985,14.7888308782398,0.560909329481856,38.7375035534919,3.0293678216359,163.299334219244
"405","20090611-1310_5m","2009-06-11","1310_5m","Central Erie",5,16.21,41.788611,-81.213333,2009,6,11,162,2009.44109589041,21.5726506889214,11.7998624127443,27.2294377832116,129.487167801842,13.7072605086263,0.549582814438127,293.542022425434,0,497.887984435218
"406","20090611-1318_20m","2009-06-11","1318_20m","Central Erie",20,15.51,41.884167,-81.145556,2009,6,11,162,2009.44109589041,48.9805330511064,0.312561609995792,49.9646424705673,26.5918904293581,196.538005663839,0.534538674768559,10.9665738039614,0,333.888745703596
"407","20090611-1319_15m","2009-06-11","1319_15m","Central Erie",15,15.67,41.841111,-81.145556,2009,6,11,162,2009.44109589041,20.1389741866817,4.14280767985908,31.319948254597,81.6800905040548,97.6929234335243,0.823029052698554,45.3143947799038,0,281.112167891319
"408","20090611-1320_10m","2009-06-11","1320_10m","Central Erie",12,16.14,41.823056,-81.145556,2009,6,11,162,2009.44109589041,18.4526018417693,4.67432883061361,43.9066384083009,80.4539715199324,32.0125283037916,0.629980902375551,30.8338928192917,0.83964530811869,211.803587934194
"409","20090706-1279_20m","2009-07-06","1279_20m","Central Erie",20,21.6,41.85916667,-81.33722222,2009,7,6,187,2009.5095890411,10.5767978386452,51.8856203796245,286.137523061565,371.184249492224,69.7721351639238,3.17870174521144,0.0563580179027747,0,792.791385699097
"410","20090706-1280_15m","2009-07-06","1280_15m","Central Erie",15,21.96,41.812222,-81.310556,2009,7,6,187,2009.5095890411,5.91783860655331,20.1613225900153,150.743216650361,111.73276999938,2.25915002996305,0.825525729190575,0,0.999611558934564,292.639435164398
"411","20090706-1281_10m","2009-07-06","1281_10m","Central Erie",10,22.65,41.750278,-81.310556,2009,7,6,187,2009.5095890411,7.39655041153538,28.378075393374,275.281043661539,238.61395637744,0.20258050006908,0.962785842972266,0,0,550.83499218693
"412","20090706-1281_5m","2009-07-06","1281_5m","Central Erie",5,22.11,41.765278,-81.310556,2009,7,6,187,2009.5095890411,5.69606806785131,25.6606178092572,522.023843873241,414.007440542973,1.06137448417577,2.15332552975999,0.362164105772688,2.02679659927931,972.991631012311
"413","20090706-1310_5m","2009-07-06","1310_5m","Central Erie",5,22.66,41.788611,-81.213333,2009,7,6,187,2009.5095890411,6.50741643800928,12.7453240577986,433.762480316052,106.759304148015,0.402789981381773,1.1053669976217,0,2.90688352364102,564.18956546252
"414","20090706-1318_20m","2009-07-06","1318_20m","Central Erie",20,21.42,41.884167,-81.145556,2009,7,6,187,2009.5095890411,28.575360584656,74.2405704703828,209.895777222142,203.858351394095,61.9495287540933,1.86525205468231,0,0,580.384840480051
"415","20090706-1319_15m","2009-07-06","1319_15m","Central Erie",15,22.06,41.841111,-81.145556,2009,7,6,187,2009.5095890411,9.79558686740562,40.7454687627284,440.421680735424,144.71294485873,3.18475559194285,3.00275881895892,0,0.357955853451374,642.221151488641
"416","20090706-1320_10m","2009-07-06","1320_10m","Central Erie",10,22.4,41.823056,-81.145556,2009,7,6,187,2009.5095890411,7.07293892849783,16.3953851234921,366.344648371352,129.402964625653,0.399236646441477,1.50518677972509,0,0.71481672055099,521.835177195713
"417","20090713-1279_20m","2009-07-13","1279_20m","Central Erie",20,21.93,41.85916667,-81.33722222,2009,7,13,194,2009.52876712329,748.4610112824,3018.61312021958,15953.490281515,34339.4324236598,8611.96579171799,371.744612687996,33.0474746517578,49.3933201031696,63126.1480358377
"418","20090713-1280_15m","2009-07-13","1280_15m","Central Erie",15,22.12,41.812222,-81.310556,2009,7,13,194,2009.52876712329,1600.61223861354,7429.84251925061,84330.636025964,21110.7767899713,1364.57773987386,325.913988087543,0,0,116162.359301761
"419","20090713-1281_10m","2009-07-13","1281_10m","Central Erie",10,22.39,41.750278,-81.310556,2009,7,13,194,2009.52876712329,319.474547561132,5513.78389674165,64607.3840558331,16093.6684552518,466.475342150506,323.906748195614,0,14.3843023753786,87339.0773481091
"420","20090713-1281_5m","2009-07-13","1281_5m","Central Erie",5,22.49,41.765278,-81.310556,2009,7,13,194,2009.52876712329,278.657210921404,5272.03744091321,39851.3336043481,12756.0852026176,165.995451530371,327.484924317664,33.0474746517578,88.4048026925591,58773.0461119927
"421","20090713-1310_5m","2009-07-13","1310_5m","Central Erie",5,23.02,41.788611,-81.213333,2009,7,13,194,2009.52876712329,65.5585091069595,1045.71874516351,5005.41615846335,834.034139625188,0.577319149018463,13.1342922476914,0,85.2156947299617,7049.65485848568
"422","20090713-1318_20m","2009-07-13","1318_20m","Central Erie",20,21.9,41.884167,-81.145556,2009,7,13,194,2009.52876712329,6.74682393072556,59.4011626662365,615.670750390339,1728.41070614743,611.212876944248,20.5124112574658,0.368114448919608,0,3042.32284578536
"423","20090713-1319_15m","2009-07-13","1319_15m","Central Erie",15,22.68,41.841111,-81.145556,2009,7,13,194,2009.52876712329,2449.75859642609,6863.91991904487,67108.8984992116,28219.750060559,1615.98645413674,163.241194754047,0,0,106421.554724132
"424","20090713-1320_10m","2009-07-13","1320_10m","Central Erie",10,22.92,41.823056,-81.145556,2009,7,13,194,2009.52876712329,634.983109785587,5797.93770428927,14329.9352874493,4953.65040606878,36.5393726902303,27.824369616848,0,0,25780.8702499
"425","20100603-1279_20m","2010-06-03","1279_20m","Central Erie",20,20.39,41.85916667,-81.33722222,2010,6,3,154,2010.41917808219,112.498902546068,35.1638472081682,658.99766342741,591.987589628643,27.1429511683166,22.1583726466093,0,1.48800386569978,1449.43733049091
"426","20100603-1280_15m","2010-06-03","1280_15m","Central Erie",15,21.24,41.812222,-81.310556,2010,6,3,154,2010.41917808219,207.901211931462,18.3523169619715,551.200853121983,765.508038082584,242.1119980638,16.8999502994679,6.04562421069975,0,1808.01999267197
"427","20100603-1281_10m","2010-06-03","1281_10m","Central Erie",11,21.51,41.750278,-81.310556,2010,6,3,154,2010.41917808219,145.763205330733,19.067901876965,180.767572836366,791.182510654492,132.549942368033,20.2789664242932,15.1824060713994,0,1304.79250556228
"428","20100603-1281_5m","2010-06-03","1281_5m","Central Erie",5,14.04,41.765278,-81.310556,2010,6,3,154,2010.41917808219,24.1653268691902,46.582903462466,95.481984743823,302.463916969013,32.5866642087808,9.52057862583591,12.360196955363,0,523.161571834472
"429","20100603-1310_5m","2010-06-03","1310_5m","Central Erie",6,21.49,41.788611,-81.213333,2010,6,3,154,2010.41917808219,24.1702632415086,47.9053996605663,271.399652319876,456.746724422801,318.717427261741,3.96223115957046,1.15084201399077,12.2258352729511,1136.278375353
"430","20100603-1318_20m","2010-06-03","1318_20m","Central Erie",20,20,41.884167,-81.145556,2010,6,3,154,2010.41917808219,139.140174661441,20.8223868258114,167.558072345764,314.719182973362,107.087580602221,7.43892195333118,0.39966711596986,0,757.1659864779
"431","20100603-1319_15m","2010-06-03","1319_15m","Central Erie",16,20.84,41.841111,-81.145556,2010,6,3,154,2010.41917808219,256.231108280815,24.3813896079615,373.792982513669,477.79818045884,316.720857799224,15.979283618024,16.7293093475222,0,1481.63311162606
"432","20100603-1320_10m","2010-06-03","1320_10m","Central Erie",10,21.53,41.823056,-81.145556,2010,6,3,154,2010.41917808219,189.864994229412,31.0716428843811,545.119854342921,1041.30870546107,259.453774876766,14.9678111250285,8.81265990713541,2.98432929040588,2093.58377211712
"433","20100702-1279_20m","2010-07-02","1279_20m","Central Erie",20,21.61,41.85916667,-81.33722222,2010,7,2,183,2010.49863013699,16.5477675027339,58.6201720241086,293.641784788285,649.429092381718,684.469021972695,13.1452534125028,6.12598007447347,0,1721.97907215652
"434","20100702-1280_15m","2010-07-02","1280_15m","Central Erie",15,22.3,41.812222,-81.310556,2010,7,2,183,2010.49863013699,23.3404845136676,85.8075673734955,296.740579282687,856.076033153806,572.573346192222,14.2191703518561,2.03466895402838,0,1850.79184982176
"435","20100702-1281_10m","2010-07-02","1281_10m","Central Erie",10,22.98,41.750278,-81.310556,2010,7,2,183,2010.49863013699,11.7221662655867,268.228425130798,1588.39289787105,1082.71333258174,516.941585600827,20.9301883147574,42.6303467052485,0,3531.55894247
"436","20100702-1281_5m","2010-07-02","1281_5m","Central Erie",5,21.52,41.765278,-81.310556,2010,7,2,183,2010.49863013699,10.0672241568992,112.411997988292,352.351686932297,292.128265212355,328.163725468757,16.3648074789147,3.52506396285416,0,1115.01277120037
